algorithm,run_label,reward_mode,seed,config_hash,episode,steps,reward,mean_return_100,epsilon,alpha,energy_left,outcome,success,goal_success,energy_exhausted,max_steps_reached,wall_collisions,penalty_entries,door_blocked,door_crossings,key_pickups,slips,mean_abs_td_error,max_abs_td_error,mean_active_traces,max_active_traces,cfg_gamma,cfg_energy_bins,cfg_epsilon_schedule,cfg_replacing_traces
sarsa_lambda,sweep_shaped_lam0.9_seed1,shaped,1,3d29f3ca91,1,225,-222.75000000000023,-222.75000000000023,0.998,0.1,0,out_of_energy,0,0,1,0,114,15,0,0,0,33,1.167138185673164,19.376985696534945,69.64888888888889,147.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.9_seed1,shaped,1,3d29f3ca91,2,225,-167.75000000000006,-195.25000000000014,0.996004,0.1,0,out_of_energy,0,0,1,0,94,10,0,0,0,40,0.9885918086481812,19.55,69.31111111111112,133.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.9_seed1,shaped,1,3d29f3ca91,3,225,-153.2499999999997,-181.25,0.994011992,0.1,0,out_of_energy,0,0,1,0,117,1,0,0,0,44,0.9580082718224655,19.722206747230103,67.78666666666666,134.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.9_seed1,shaped,1,3d29f3ca91,4,225,-160.24999999999974,-175.99999999999994,0.992023968016,0.1,0,out_of_energy,0,0,1,0,97,6,0,0,0,49,0.9648856319205751,22.831303195855018,63.55555555555556,132.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.9_seed1,shaped,1,3d29f3ca91,5,225,-256.7500000000006,-192.1500000000001,0.990039920079968,0.1,0,out_of_energy,0,0,1,0,132,19,0,0,0,60,1.3108966463985163,19.304178196269113,45.89333333333333,103.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.9_seed1,shaped,1,3d29f3ca91,6,225,-179.2500000000001,-190.00000000000009,0.9880598402398081,0.1,0,out_of_energy,0,0,1,0,113,7,0,0,0,43,1.11138140058456,17.76819427560349,72.14666666666666,136.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.9_seed1,shaped,1,3d29f3ca91,7,225,-203.25000000000043,-191.89285714285728,0.9860837205593285,0.1,0,out_of_energy,0,0,1,0,109,12,0,0,0,48,1.2262159157302885,18.95776210594923,67.87555555555555,129.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.9_seed1,shaped,1,3d29f3ca91,8,225,-174.75000000000017,-189.75000000000014,0.9841115531182099,0.1,0,out_of_energy,0,0,1,0,114,7,0,0,0,43,1.1389552604826716,20.514240317851517,66.6,135.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.9_seed1,shaped,1,3d29f3ca91,9,225,-148.24999999999957,-185.13888888888897,0.9821433300119734,0.1,0,out_of_energy,0,0,1,0,101,3,0,0,0,43,0.9809631020525689,20.55,68.19555555555556,130.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.9_seed1,shaped,1,3d29f3ca91,10,225,-150.2499999999996,-181.65000000000003,0.9801790433519495,0.1,0,out_of_energy,0,0,1,0,119,1,0,0,0,41,0.9631289030015087,20.193605393810852,54.72,109.0,0.99,8,exponential,True
sarsa_lambda,sweep_shaped_lam0.9_seed1,shaped,1,3d29f3ca91,11,225,-272.25000000000074,-189.8863636363637,0.9782186852652456,0.1,0,out_of_energy,0,0,1,0,105,26,0,0,0,43,1.4421510474117347,20.247822344782303,77.24444444444444,146.0,0.99,8,exponential,True
